Date_reported,Country_code,Country,WHO_region,New_hospitalizations_last_7days,New_icu_admissions_last_7days,New_hospitalizations_last_28days,New_icu_admissions_last_28days
2024-07-14,ATG,Antigua And Barbuda,AMR,,,,
2024-07-14,ARG,Argentina,AMR,32,,162,
2024-07-14,ARM,Armenia,EUR,,,,
2024-07-14,ABW,Aruba,AMR,,,,
2024-07-14,AUS,Australia,WPR,,19,,96
2024-07-14,AUT,Austria,EUR,,,,
2024-07-14,AZE,Azerbaijan,EUR,,,,
2024-07-14,BHS,Bahamas,AMR,4,0,11,2
2024-07-14,BHR,Bahrain,EMR,,,,
2024-07-14,BGD,Bangladesh,SEAR,0,,5,
2024-07-14,BRB,Barbados,AMR,,,,
2024-07-14,BLR,Belarus,EUR,,,,
2024-07-14,BEL,Belgium,EUR,,,,
2024-07-14,BLZ,Belize,AMR,,,,
2024-07-14,BEN,Benin,AFR,,,,
2024-07-14,BMU,Bermuda,AMR,,,,
2024-07-14,BTN,Bhutan,SEAR,,,,
2024-07-14,BOL,Bolivia (Plurinational State Of),AMR,1,0,2,0
2024-07-14,BES,"Bonaire, Sint Eustatius And Saba",AMR,,,,
2024-07-14,BIH,Bosnia And Herzegovina,EUR,5,0,8,0
2024-07-14,BWA,Botswana,AFR,,,,
2024-07-14,BRA,Brazil,AMR,254,95,993,320
2024-07-14,VGB,British Virgin Islands,AMR,0,0,0,0
2024-07-14,BRN,Brunei Darussalam,WPR,15,0,49,0
2024-07-14,BGR,Bulgaria,EUR,,,5,
2024-07-14,BFA,Burkina Faso,AFR,,,,
2024-07-14,BDI,Burundi,AFR,,,0,0
2024-07-14,CPV,Cabo Verde,AFR,,,,
2024-07-14,KHM,Cambodia,WPR,,,,
2024-07-14,CMR,Cameroon,AFR,,,,
2024-07-14,CAN,Canada,AMR,115,7,490,31
2024-07-14,CYM,Cayman Islands,AMR,,,,
2024-07-14,CAF,Central African Republic,AFR,,,,
2024-07-14,TCD,Chad,AFR,,,,
2024-07-14,CHL,Chile,AMR,4,1,19,1
2024-07-14,CHN,China,WPR,,,,
2024-07-14,COL,Colombia,AMR,322,,992,
2024-07-14,COM,Comoros,AFR,,,,
2024-07-14,COG,Congo,AFR,,,,
2024-07-14,COK,Cook Islands,WPR,,,,
2024-07-14,CRI,Costa Rica,AMR,14,2,101,8
2024-07-14,CIV,Côte D’Ivoire,AFR,,,,
2024-07-14,HRV,Croatia,EUR,,,,
2024-07-14,CUB,Cuba,AMR,,,,
2024-07-14,CUW,Curaçao,AMR,,,,
2024-07-14,CYP,Cyprus,EUR,79,2,238,6
2024-07-14,CZE,Czechia,EUR,7,1,18,2
2024-07-14,PRK,Democratic People'S Republic Of Korea,SEAR,,,,
2024-07-14,COD,Democratic Republic Of The Congo,AFR,,,,
2024-07-14,DNK,Denmark,EUR,182,,442,
2024-07-14,DJI,Djibouti,EMR,,,,
2024-07-14,DMA,Dominica,AMR,0,,0,
2024-07-14,DOM,Dominican Republic,AMR,,,,
2024-07-14,ECU,Ecuador,AMR,14,4,117,13
2024-07-14,EGY,Egypt,EMR,,,,
2024-07-14,SLV,El Salvador,AMR,,,,
2024-07-14,GNQ,Equatorial Guinea,AFR,,,,
2024-07-14,ERI,Eritrea,AFR,,,,
2024-07-14,EST,Estonia,EUR,6,1,32,4
2024-07-14,SWZ,Eswatini,AFR,,,,
2024-07-14,ETH,Ethiopia,AFR,,,,
2024-07-14,FLK,Falkland Islands (Malvinas),AMR,,,,
2024-07-14,FRO,Faroe Islands,EUR,,,,
2024-07-14,FJI,Fiji,WPR,,,,
2024-07-14,FIN,Finland,EUR,,,,
2024-07-14,FRA,France,EUR,,,,
2024-07-14,GUF,French Guiana,AMR,,,,
2024-07-14,PYF,French Polynesia,WPR,,,,
2024-07-14,GAB,Gabon,AFR,,,,
2024-07-14,GMB,Gambia,AFR,,,,
2024-07-14,GEO,Georgia,EUR,9,,22,
2024-07-14,DEU,Germany,EUR,,,,
2024-07-14,GHA,Ghana,AFR,,,,
2024-07-14,GIB,Gibraltar,EUR,,,,
2024-07-14,GRC,Greece,EUR,669,13,2203,33
2024-07-14,GRL,Greenland,EUR,,,,
2024-07-14,GRD,Grenada,AMR,,,,
2024-07-14,GLP,Guadeloupe,AMR,,,,
2024-07-14,GUM,Guam,WPR,,,,
2024-07-14,GTM,Guatemala,AMR,1,0,1,0
2024-07-14,GGY,Guernsey,EUR,,,,
2024-07-14,GIN,Guinea,AFR,,,,
2024-07-14,GNB,Guinea-Bissau,AFR,,,,
2024-07-14,GUY,Guyana,AMR,0,0,0,0
2024-07-14,HTI,Haiti,AMR,0,0,0,0
2024-07-14,VAT,Holy See,EUR,,,,
2024-07-14,HND,Honduras,AMR,1,0,17,0
2024-07-14,HUN,Hungary,EUR,7,0,14,0
2024-07-14,ISL,Iceland,EUR,,,,
2024-07-14,IND,India,SEAR,,,,
2024-07-14,IDN,Indonesia,SEAR,,,,
2024-07-14,XXL,International Commercial Vessel,OTHER,,,,
2024-07-14,XXF,International Conveyance (American Samoa),OTHER,,,,
2024-07-14,XXJ,International Conveyance (Diamond Princess),OTHER,,,,
2024-07-14,XXI,International Conveyance (Kiribati),OTHER,,,,
2024-07-14,XXG,International Conveyance (Solomon Islands),OTHER,,,,
2024-07-14,XXH,International Conveyance (Vanuatu),OTHER,,,,
2024-07-14,IRN,Iran (Islamic Republic Of),EMR,,,,
2024-07-14,IRQ,Iraq,EMR,,,,
2024-07-14,IRL,Ireland,EUR,329,4,1609,15
2024-07-14,IMN,Isle Of Man,EUR,,,,
2024-07-14,ISR,Israel,EUR,,,,
2024-07-14,ITA,Italy,EUR,617,15,1608,43
2024-07-14,JAM,Jamaica,AMR,,,,
2024-07-14,JPN,Japan,WPR,,,,
2024-07-14,JEY,Jersey,EUR,,,,
2024-07-14,JOR,Jordan,EMR,,,,
2024-07-14,KAZ,Kazakhstan,EUR,,,,
2024-07-14,KEN,Kenya,AFR,,,,
2024-07-14,KIR,Kiribati,WPR,,,,
2024-07-14,XKX,Kosovo (In Accordance With Un Security Council Resolution 1244 (1999)),EUR,,,,
2024-07-14,KWT,Kuwait,EMR,,,,
2024-07-14,KGZ,Kyrgyzstan,EUR,,,,
2024-07-14,LAO,Lao People'S Democratic Republic,WPR,,,,
2024-07-14,LVA,Latvia,EUR,,,,
2024-07-14,LBN,Lebanon,EMR,,,,
2024-07-14,LSO,Lesotho,AFR,,,,
2024-07-14,LBR,Liberia,AFR,,,,
2024-07-14,LBY,Libya,EMR,,,,
2024-07-14,LIE,Liechtenstein,EUR,,,,
2024-07-14,LTU,Lithuania,EUR,,,,
2024-07-14,LUX,Luxembourg,EUR,,,,
2024-07-14,MDG,Madagascar,AFR,,,,
2024-07-14,MWI,Malawi,AFR,,,,
2024-07-14,MYS,Malaysia,WPR,222,6,934,17
2024-07-14,MDV,Maldives,SEAR,,,,
2024-07-14,MLI,Mali,AFR,,,,
2024-07-14,MLT,Malta,EUR,72,,293,11
2024-07-14,MHL,Marshall Islands,WPR,,,,
2024-07-14,MTQ,Martinique,AMR,,,,
2024-07-14,MRT,Mauritania,AFR,0,0,0,0
2024-07-14,MUS,Mauritius,AFR,2,0,9,0
2024-07-14,MYT,Mayotte,AFR,,,,
2024-07-14,MEX,Mexico,AMR,156,6,427,16
2024-07-14,FSM,Micronesia (Federated States Of),WPR,,,,
2024-07-14,MCO,Monaco,EUR,,,,
2024-07-14,MNG,Mongolia,WPR,0,0,0,0
2024-07-14,MNE,Montenegro,EUR,,,,
2024-07-14,MSR,Montserrat,AMR,,,,
2024-07-14,MAR,Morocco,EMR,,,,
2024-07-14,MOZ,Mozambique,AFR,,,,
2024-07-14,MMR,Myanmar,SEAR,,,,
2024-07-14,NAM,Namibia,AFR,,,,
2024-07-14,NRU,Nauru,WPR,,,,
2024-07-14,NPL,Nepal,SEAR,,,,
2024-07-14,NLD,Netherlands,EUR,,,,
2024-07-14,NCL,New Caledonia,WPR,,,,
2024-07-14,NZL,New Zealand,WPR,202,5,889,30
2024-07-14,NIC,Nicaragua,AMR,,,,
2024-07-14,NER,Niger,AFR,,,,
2024-07-14,NGA,Nigeria,AFR,,,,
2024-07-14,NIU,Niue,WPR,,,,
2024-07-14,MKD,North Macedonia,EUR,1,0,4,0
2024-07-14,MNP,Northern Mariana Islands (Commonwealth Of The),WPR,,,,
2024-07-14,NOR,Norway,EUR,,,,0
2024-07-14,PSE,"Occupied Palestinian Territory, Including East Jerusalem",EMR,,,,
2024-07-14,OMN,Oman,EMR,,,,
2024-07-14,PAK,Pakistan,EMR,,,,
2024-07-14,PLW,Palau,WPR,,,,
2024-07-14,PAN,Panama,AMR,16,2,54,4
2024-07-14,PNG,Papua New Guinea,WPR,,,,
2024-07-14,PRY,Paraguay,AMR,,,,
2024-07-14,PER,Peru,AMR,16,0,43,1
2024-07-14,PHL,Philippines,WPR,,,,
2024-07-14,PCN,Pitcairn Islands,WPR,,,,
2024-07-14,POL,Poland,EUR,2,,5,
2024-07-14,PRT,Portugal,EUR,17,,115,
2024-07-14,PRI,Puerto Rico,AMR,,,,
2024-07-14,QAT,Qatar,EMR,,,,
2024-07-14,KOR,Republic Of Korea,WPR,,,,
2024-07-14,MDA,Republic Of Moldova,EUR,,,,
2024-07-14,REU,Réunion,AFR,,,,
2024-07-14,ROU,Romania,EUR,,,,
2024-07-14,RUS,Russian Federation,EUR,833,,2659,
2024-07-14,RWA,Rwanda,AFR,,,,
2024-07-14,BLM,Saint Barthélemy,AMR,,,,
2024-07-14,SHN,Saint Helena,AFR,,,,
2024-07-14,KNA,Saint Kitts And Nevis,AMR,,,,
2024-07-14,LCA,Saint Lucia,AMR,0,,0,
2024-07-14,MAF,Saint Martin,AMR,,,,
2024-07-14,SPM,Saint Pierre And Miquelon,AMR,,,,
2024-07-14,VCT,Saint Vincent And The Grenadines,AMR,,,,
2024-07-14,WSM,Samoa,WPR,,,,
2024-07-14,SMR,San Marino,EUR,,,,
2024-07-14,STP,Sao Tome And Principe,AFR,,,,
2024-07-14,SAU,Saudi Arabia,EMR,,,,
2024-07-14,SEN,Senegal,AFR,,,,
2024-07-14,SRB,Serbia,EUR,,,,
2024-07-14,SYC,Seychelles,AFR,,,,
2024-07-14,SLE,Sierra Leone,AFR,,,,
2024-07-14,SGP,Singapore,WPR,134,3,574,9
2024-07-14,SXM,Sint Maarten,AMR,,,,
2024-07-14,SVK,Slovakia,EUR,9,0,19,1
2024-07-14,SVN,Slovenia,EUR,,,,
2024-07-14,SLB,Solomon Islands,WPR,,,,
2024-07-14,SOM,Somalia,EMR,,,,
2024-07-14,ZAF,South Africa,AFR,,,,
2024-07-14,SSD,South Sudan,AFR,,,,
2024-07-14,ESP,Spain,EUR,,,,
2024-07-14,LKA,Sri Lanka,SEAR,,,,
2024-07-14,SDN,Sudan,EMR,,,,
2024-07-14,SUR,Suriname,AMR,0,,0,
2024-07-14,SWE,Sweden,EUR,,2,,7
2024-07-14,CHE,Switzerland,EUR,,,,
2024-07-14,SYR,Syrian Arab Republic,EMR,,,,
2024-07-14,TJK,Tajikistan,EUR,,,,
2024-07-14,THA,Thailand,SEAR,1004,,7460,
2024-07-14,GBR,The United Kingdom,EUR,,,,
2024-07-14,TLS,Timor-Leste,SEAR,,,,
2024-07-14,TGO,Togo,AFR,,,,
2024-07-14,TKL,Tokelau,WPR,,,,
2024-07-14,TON,Tonga,WPR,,,,
2024-07-14,TTO,Trinidad And Tobago,AMR,,,,
2024-07-14,TUN,Tunisia,EMR,,,,
2024-07-14,TUR,Turkey,EUR,,,,
2024-07-14,TKM,Turkmenistan,EUR,,,,
2024-07-14,TCA,Turks And Caicos Islands,AMR,1,,3,
2024-07-14,TUV,Tuvalu,WPR,,,,
2024-07-14,UGA,Uganda,AFR,,,,
2024-07-14,UKR,Ukraine,EUR,0,0,1,0
2024-07-14,ARE,United Arab Emirates,EMR,,,,
2024-07-14,TZA,United Republic Of Tanzania,AFR,,,,
2024-07-14,USA,United States Of America,AMR,1097,,3695,
2024-07-14,VIR,United States Virgin Islands,AMR,,,,
2024-07-14,URY,Uruguay,AMR,3,0,13,2
2024-07-14,UZB,Uzbekistan,EUR,,,,
2024-07-14,VUT,Vanuatu,WPR,,,,
2024-07-14,VEN,Venezuela (Bolivarian Republic Of),AMR,,,,
2024-07-14,VNM,Viet Nam,WPR,,,,
2024-07-14,WLF,Wallis And Futuna,WPR,,,,
2024-07-14,YEM,Yemen,EMR,,,,
2024-07-14,ZMB,Zambia,AFR,,,,
2024-07-14,ZWE,Zimbabwe,AFR,,,,
2024-07-07,AFG,Afghanistan,EMR,,,,
2024-07-07,ALB,Albania,EUR,13,,31,
2024-07-07,DZA,Algeria,AFR,,,,
2024-07-07,ASM,American Samoa,WPR,,,,
2024-07-07,AND,Andorra,EUR,,,,
2024-07-07,AGO,Angola,AFR,0,0,0,0
2024-07-07,AIA,Anguilla,AMR,,,,
2024-07-07,ATG,Antigua And Barbuda,AMR,,,,
2024-07-07,ARG,Argentina,AMR,36,,174,
2024-07-07,ARM,Armenia,EUR,,,,
2024-07-07,ABW,Aruba,AMR,,,,
2024-07-07,AUS,Australia,WPR,,23,,99
2024-07-07,AUT,Austria,EUR,,,,
2024-07-07,AZE,Azerbaijan,EUR,,,,
2024-07-07,BHS,Bahamas,AMR,2,0,8,2
2024-07-07,BHR,Bahrain,EMR,,,,
2024-07-07,BGD,Bangladesh,SEAR,1,,12,
2024-07-07,BRB,Barbados,AMR,,,,
2024-07-07,BLR,Belarus,EUR,,,,
2024-07-07,BEL,Belgium,EUR,,,,
2024-07-07,BLZ,Belize,AMR,,,,
2024-07-07,BEN,Benin,AFR,,,,
2024-07-07,BMU,Bermuda,AMR,,,,
2024-07-07,BTN,Bhutan,SEAR,,,,
2024-07-07,BOL,Bolivia (Plurinational State Of),AMR,0,0,1,0
2024-07-07,BES,"Bonaire, Sint Eustatius And Saba",AMR,,,,
2024-07-07,BIH,Bosnia And Herzegovina,EUR,3,0,4,0
2024-07-07,BWA,Botswana,AFR,,,,
2024-07-07,BRA,Brazil,AMR,264,83,963,294
2024-07-07,VGB,British Virgin Islands,AMR,0,0,0,0
2024-07-07,BRN,Brunei Darussalam,WPR,13,0,42,0
2024-07-07,BGR,Bulgaria,EUR,0,,5,
2024-07-07,BFA,Burkina Faso,AFR,,,,
2024-07-07,BDI,Burundi,AFR,,,0,0
2024-07-07,CPV,Cabo Verde,AFR,,,,
2024-07-07,KHM,Cambodia,WPR,,,,
2024-07-07,CMR,Cameroon,AFR,,,,
2024-07-07,CAN,Canada,AMR,128,7,482,26
2024-07-07,CYM,Cayman Islands,AMR,,,,
2024-07-07,CAF,Central African Republic,AFR,,,,
2024-07-07,TCD,Chad,AFR,,,,
2024-07-07,CHL,Chile,AMR,7,0,21,1
2024-07-07,CHN,China,WPR,,,,
2024-07-07,COL,Colombia,AMR,298,,787,
2024-07-07,COM,Comoros,AFR,,,,
2024-07-07,COG,Congo,AFR,,,,
2024-07-07,COK,Cook Islands,WPR,,,,
2024-07-07,CRI,Costa Rica,AMR,38,3,110,8
2024-07-07,CIV,Côte D’Ivoire,AFR,,,,
2024-07-07,HRV,Croatia,EUR,,,,
2024-07-07,CUB,Cuba,AMR,,,,
2024-07-07,CUW,Curaçao,AMR,,,,
2024-07-07,CYP,Cyprus,EUR,67,1,181,4
2024-07-07,CZE,Czechia,EUR,2,1,15,1
2024-07-07,PRK,Democratic People'S Republic Of Korea,SEAR,,,,
2024-07-07,COD,Democratic Republic Of The Congo,AFR,,,,
2024-07-07,DNK,Denmark,EUR,107,,309,
2024-07-07,DJI,Djibouti,EMR,,,,
2024-07-07,DMA,Dominica,AMR,0,,0,
2024-07-07,DOM,Dominican Republic,AMR,,,,
2024-07-07,ECU,Ecuador,AMR,27,7,199,11
2024-07-07,EGY,Egypt,EMR,,,,
2024-07-07,SLV,El Salvador,AMR,,,,
2024-07-07,GNQ,Equatorial Guinea,AFR,,,,
2024-07-07,ERI,Eritrea,AFR,,,,
2024-07-07,EST,Estonia,EUR,8,1,33,4
2024-07-07,SWZ,Eswatini,AFR,,,,
2024-07-07,ETH,Ethiopia,AFR,,,,
2024-07-07,FLK,Falkland Islands (Malvinas),AMR,,,,
2024-07-07,FRO,Faroe Islands,EUR,,,,
2024-07-07,FJI,Fiji,WPR,,,,
2024-07-07,FIN,Finland,EUR,,,,
2024-07-07,FRA,France,EUR,,,,
2024-07-07,GUF,French Guiana,AMR,,,,
2024-07-07,PYF,French Polynesia,WPR,,,,
2024-07-07,GAB,Gabon,AFR,,,,
2024-07-07,GMB,Gambia,AFR,,,,
2024-07-07,GEO,Georgia,EUR,5,,15,
2024-07-07,DEU,Germany,EUR,,,,
2024-07-07,GHA,Ghana,AFR,,,,
2024-07-07,GIB,Gibraltar,EUR,,,,
2024-07-07,GRC,Greece,EUR,575,10,1858,23
2024-07-07,GRL,Greenland,EUR,,,,
2024-07-07,GRD,Grenada,AMR,,,,
2024-07-07,GLP,Guadeloupe,AMR,,,,
2024-07-07,GUM,Guam,WPR,,,,
2024-07-07,GTM,Guatemala,AMR,0,0,6,0
2024-07-07,GGY,Guernsey,EUR,,,,
2024-07-07,GIN,Guinea,AFR,,,,
2024-07-07,GNB,Guinea-Bissau,AFR,,,,
2024-07-07,GUY,Guyana,AMR,0,0,2,0
2024-07-07,HTI,Haiti,AMR,0,0,0,0
2024-07-07,VAT,Holy See,EUR,,,,
2024-07-07,HND,Honduras,AMR,8,0,17,0
2024-07-07,HUN,Hungary,EUR,6,0,7,0
2024-07-07,ISL,Iceland,EUR,,,,
2024-07-07,IND,India,SEAR,,,,
2024-07-07,IDN,Indonesia,SEAR,,,,
2024-07-07,XXL,International Commercial Vessel,OTHER,,,,
2024-07-07,XXF,International Conveyance (American Samoa),OTHER,,,,
2024-07-07,XXJ,International Conveyance (Diamond Princess),OTHER,,,,
2024-07-07,XXI,International Conveyance (Kiribati),OTHER,,,,
2024-07-07,XXG,International Conveyance (Solomon Islands),OTHER,,,,
2024-07-07,XXH,International Conveyance (Vanuatu),OTHER,,,,
2024-07-07,IRN,Iran (Islamic Republic Of),EMR,,,,
2024-07-07,IRQ,Iraq,EMR,,,,
2024-07-07,IRL,Ireland,EUR,423,2,1627,15
2024-07-07,IMN,Isle Of Man,EUR,,,,
2024-07-07,ISR,Israel,EUR,,,,
2024-07-07,ITA,Italy,EUR,408,9,1224,34
2024-07-07,JAM,Jamaica,AMR,,,,
2024-07-07,JPN,Japan,WPR,,,,
2024-07-07,JEY,Jersey,EUR,,,,
2024-07-07,JOR,Jordan,EMR,,,,
2024-07-07,KAZ,Kazakhstan,EUR,,,,
2024-07-07,KEN,Kenya,AFR,,,,
2024-07-07,KIR,Kiribati,WPR,,,,
2024-07-07,XKX,Kosovo (In Accordance With Un Security Council Resolution 1244 (1999)),EUR,,,,
2024-07-07,KWT,Kuwait,EMR,,,,
2024-07-07,KGZ,Kyrgyzstan,EUR,,,,
2024-07-07,LAO,Lao People'S Democratic Republic,WPR,,,,
2024-07-07,LVA,Latvia,EUR,,,,
2024-07-07,LBN,Lebanon,EMR,,,,
2024-07-07,LSO,Lesotho,AFR,,,,
2024-07-07,LBR,Liberia,AFR,,,,
2024-07-07,LBY,Libya,EMR,,,,
2024-07-07,LIE,Liechtenstein,EUR,,,,
2024-07-07,LTU,Lithuania,EUR,,,,
2024-07-07,LUX,Luxembourg,EUR,,,,
2024-07-07,MDG,Madagascar,AFR,,,,
2024-07-07,MWI,Malawi,AFR,,,,
2024-07-07,MYS,Malaysia,WPR,254,7,895,14
2024-07-07,MDV,Maldives,SEAR,,,,
2024-07-07,MLI,Mali,AFR,,,,
2024-07-07,MLT,Malta,EUR,83,6,263,12
2024-07-07,MHL,Marshall Islands,WPR,,,,
2024-07-07,MTQ,Martinique,AMR,,,,
2024-07-07,MRT,Mauritania,AFR,0,0,0,0
2024-07-07,MUS,Mauritius,AFR,2,0,9,0
2024-07-07,MYT,Mayotte,AFR,,,,
2024-07-07,MEX,Mexico,AMR,125,7,345,13
2024-07-07,FSM,Micronesia (Federated States Of),WPR,,,,
2024-07-07,MCO,Monaco,EUR,,,,
2024-07-07,MNG,Mongolia,WPR,0,0,0,0
2024-07-07,MNE,Montenegro,EUR,,,,
2024-07-07,MSR,Montserrat,AMR,,,,
2024-07-07,MAR,Morocco,EMR,,,,
2024-07-07,MOZ,Mozambique,AFR,,,,
2024-07-07,MMR,Myanmar,SEAR,,,,
2024-07-07,NAM,Namibia,AFR,,,,
2024-07-07,NRU,Nauru,WPR,,,,
2024-07-07,NPL,Nepal,SEAR,,,,
2024-07-07,NLD,Netherlands,EUR,,,,
2024-07-07,NCL,New Caledonia,WPR,,,,
2024-07-07,NZL,New Zealand,WPR,189,2,971,34
2024-07-07,NIC,Nicaragua,AMR,,,,
2024-07-07,NER,Niger,AFR,,,,
2024-07-07,NGA,Nigeria,AFR,,,,
2024-07-07,NIU,Niue,WPR,,,,
2024-07-07,MKD,North Macedonia,EUR,2,0,3,0
2024-07-07,MNP,Northern Mariana Islands (Commonwealth Of The),WPR,,,,
2024-07-07,NOR,Norway,EUR,,,,1
2024-07-07,PSE,"Occupied Palestinian Territory, Including East Jerusalem",EMR,,,,
2024-07-07,OMN,Oman,EMR,,,,
2024-07-07,PAK,Pakistan,EMR,,,,
2024-07-07,PLW,Palau,WPR,,,,
2024-07-07,PAN,Panama,AMR,14,2,56,2
2024-07-07,PNG,Papua New Guinea,WPR,,,,
2024-07-07,PRY,Paraguay,AMR,,,,
2024-07-07,PER,Peru,AMR,9,0,34,1
2024-07-07,PHL,Philippines,WPR,,,,
2024-07-07,PCN,Pitcairn Islands,WPR,,,,
2024-07-07,POL,Poland,EUR,2,,3,
2024-07-07,PRT,Portugal,EUR,98,,103,
2024-07-07,PRI,Puerto Rico,AMR,,,,
2024-07-07,QAT,Qatar,EMR,,,,
2024-07-07,KOR,Republic Of Korea,WPR,,,,
2024-07-07,MDA,Republic Of Moldova,EUR,,,,
2024-07-07,REU,Réunion,AFR,,,,
2024-07-07,ROU,Romania,EUR,,,,
2024-07-07,RUS,Russian Federation,EUR,893,,4680,
2024-07-07,RWA,Rwanda,AFR,,,,
2024-07-07,BLM,Saint Barthélemy,AMR,,,,
2024-07-07,SHN,Saint Helena,AFR,,,,
2024-07-07,KNA,Saint Kitts And Nevis,AMR,,,,
2024-07-07,LCA,Saint Lucia,AMR,0,,0,
2024-07-07,MAF,Saint Martin,AMR,,,,
2024-07-07,SPM,Saint Pierre And Miquelon,AMR,,,,
2024-07-07,VCT,Saint Vincent And The Grenadines,AMR,,,,
2024-07-07,WSM,Samoa,WPR,,,,
2024-07-07,SMR,San Marino,EUR,,,,
2024-07-07,STP,Sao Tome And Principe,AFR,,,,
2024-07-07,SAU,Saudi Arabia,EMR,,,,
2024-07-07,SEN,Senegal,AFR,,,,
2024-07-07,SRB,Serbia,EUR,,,,
2024-07-07,SYC,Seychelles,AFR,,,,
2024-07-07,SLE,Sierra Leone,AFR,,,,
2024-07-07,SGP,Singapore,WPR,124,1,727,14
2024-07-07,SXM,Sint Maarten,AMR,,,,
2024-07-07,SVK,Slovakia,EUR,4,0,12,2
2024-07-07,SVN,Slovenia,EUR,,,,
2024-07-07,SLB,Solomon Islands,WPR,,,,
2024-07-07,SOM,Somalia,EMR,,,,
2024-07-07,ZAF,South Africa,AFR,,,,
2024-07-07,SSD,South Sudan,AFR,,,,
2024-07-07,ESP,Spain,EUR,,,,
2024-07-07,LKA,Sri Lanka,SEAR,,,,
2024-07-07,SDN,Sudan,EMR,,,,
2024-07-07,SUR,Suriname,AMR,0,,1,
2024-07-07,SWE,Sweden,EUR,,1,,5
2024-07-07,CHE,Switzerland,EUR,,,,
2024-07-07,SYR,Syrian Arab Republic,EMR,,,,
2024-07-07,TJK,Tajikistan,EUR,,,,
2024-07-07,THA,Thailand,SEAR,1377,,9337,
2024-07-07,GBR,The United Kingdom,EUR,,,,
2024-07-07,TLS,Timor-Leste,SEAR,,,,
2024-07-07,TGO,Togo,AFR,,,,
2024-07-07,TKL,Tokelau,WPR,,,,
2024-07-07,TON,Tonga,WPR,,,,
2024-07-07,TTO,Trinidad And Tobago,AMR,,,,
2024-07-07,TUN,Tunisia,EMR,,,,
2024-07-07,TUR,Turkey,EUR,,,,
2024-07-07,TKM,Turkmenistan,EUR,,,,
2024-07-07,TCA,Turks And Caicos Islands,AMR,1,,2,
2024-07-07,TUV,Tuvalu,WPR,,,,
2024-07-07,UGA,Uganda,AFR,,,,
2024-07-07,UKR,Ukraine,EUR,0,0,1,0
2024-07-07,ARE,United Arab Emirates,EMR,,,,
2024-07-07,TZA,United Republic Of Tanzania,AFR,,,,
2024-07-07,USA,United States Of America,AMR,1014,,3224,
2024-07-07,VIR,United States Virgin Islands,AMR,,,,
2024-07-07,URY,Uruguay,AMR,3,0,13,2
2024-07-07,UZB,Uzbekistan,EUR,,,,
2024-07-07,VUT,Vanuatu,WPR,,,,
2024-07-07,VEN,Venezuela (Bolivarian Republic Of),AMR,,,,
2024-07-07,VNM,Viet Nam,WPR,,,,
2024-07-07,WLF,Wallis And Futuna,WPR,,,,
2024-07-07,YEM,Yemen,EMR,,,,
2024-07-07,ZMB,Zambia,AFR,,,,
2024-07-07,ZWE,Zimbabwe,AFR,,,,
2024-06-30,AFG,Afghanistan,EMR,,,,
2024-06-30,ALB,Albania,EUR,8,,20,
2024-06-30,DZA,Algeria,AFR,,,,
2024-06-30,ASM,American Samoa,WPR,,,,
2024-06-30,AND,Andorra,EUR,,,,
2024-06-30,AGO,Angola,AFR,0,0,0,0
2024-06-30,AIA,Anguilla,AMR,,,,
2024-06-30,ATG,Antigua And Barbuda,AMR,,,,
2024-06-30,ARG,Argentina,AMR,45,,189,
2024-06-30,ARM,Armenia,EUR,,,,
2024-06-30,ABW,Aruba,AMR,,,,
2024-06-30,AUS,Australia,WPR,,22,,112
2024-06-30,AUT,Austria,EUR,,,,
2024-06-30,AZE,Azerbaijan,EUR,,,,
2024-06-30,BHS,Bahamas,AMR,3,1,6,2
2024-06-30,BHR,Bahrain,EMR,,,,
2024-06-30,BGD,Bangladesh,SEAR,2,,18,
2024-06-30,BRB,Barbados,AMR,,,,
2024-06-30,BLR,Belarus,EUR,,,,
2024-06-30,BEL,Belgium,EUR,,,,
2024-06-30,BLZ,Belize,AMR,,,,
2024-06-30,BEN,Benin,AFR,,,,
2024-06-30,BMU,Bermuda,AMR,,,,
2024-06-30,BTN,Bhutan,SEAR,,,,
2024-06-30,BOL,Bolivia (Plurinational State Of),AMR,0,0,1,0
2024-06-30,BES,"Bonaire, Sint Eustatius And Saba",AMR,,,,
2024-06-30,BIH,Bosnia And Herzegovina,EUR,0,0,2,0
2024-06-30,BWA,Botswana,AFR,,,,
2024-06-30,BRA,Brazil,AMR,226,58,894,277
2024-06-30,VGB,British Virgin Islands,AMR,0,0,0,0
2024-06-30,BRN,Brunei Darussalam,WPR,12,0,37,0
2024-06-30,BGR,Bulgaria,EUR,1,,14,
2024-06-30,BFA,Burkina Faso,AFR,,,,
2024-06-30,BDI,Burundi,AFR,,,0,0
2024-06-30,CPV,Cabo Verde,AFR,,,,
2024-06-30,KHM,Cambodia,WPR,,,,
2024-06-30,CMR,Cameroon,AFR,,,,
2024-06-30,CAN,Canada,AMR,117,7,500,32
2024-06-30,CYM,Cayman Islands,AMR,,,,
2024-06-30,CAF,Central African Republic,AFR,,,,
2024-06-30,TCD,Chad,AFR,,,,
2024-06-30,CHL,Chile,AMR,6,0,22,2
2024-06-30,CHN,China,WPR,,,,
2024-06-30,COL,Colombia,AMR,188,,614,
2024-06-30,COM,Comoros,AFR,,,,
2024-06-30,COG,Congo,AFR,,,,
2024-06-30,COK,Cook Islands,WPR,,,,
